0.0,10.0,0.0
0.0,9.979453927503364,0.6407021998071292
0.0,9.91790013823246,1.27877161684506
0.0,9.815591569910652,1.9115862870137228
0.0,9.672948630390296,2.5365458390950737
0.0,9.490557470106689,3.1510821802362066
0.0,9.269167573460216,3.7526700487937408
0.0,9.009688679024192,4.3388373911755815
0.0,8.713187041233894,4.907175520039378
0.0,8.380881048918408,5.455349012105486
0.0,8.014136218679567,5.981105304912159
0.0,7.614459583691344,6.482283953077884
0.0,7.183493500977276,6.956825506034864
0.0,6.723008902613169,7.402779970753155
0.0,6.234898018587336,7.818314824680298
0.0,5.721166601221697,8.20172254596956
0.0,5.183925683105252,8.55142763005346
0.0,4.625382902408354,8.86599306373
0.0,4.04783343122394,9.144126230158124
0.0,3.4536505442130783,9.384684220497604
0.0,2.8452758663103266,9.586678530366603
0.0,2.2252093395631443,9.749279121818237
0.0,1.5959989503337932,9.8718178341445
0.0,0.9602302590768188,9.953791129491982
0.0,0.3205157757165533,9.994862162006878
0.0,-0.3205157757165499,9.994862162006878
0.0,-0.9602302590768154,9.953791129491982
0.0,-1.5959989503337897,9.8718178341445
0.0,-2.225209339563144,9.749279121818237
0.0,-2.8452758663103235,9.586678530366608
0.0,-3.453650544213075,9.384684220497604
0.0,-4.047833431223936,9.144126230158124
0.0,-4.625382902408351,8.86599306373
0.0,-5.183925683105251,8.551427630053462
0.0,-5.721166601221695,8.201722545969561
0.0,-6.234898018587335,7.818314824680299
0.0,-6.723008902613166,7.402779970753157
0.0,-7.183493500977275,6.956825506034865
0.0,-7.6144595836913425,6.482283953077888
0.0,-8.014136218679566,5.981105304912161
0.0,-8.380881048918404,5.45534901210549
0.0,-8.713187041233892,4.907175520039381
0.0,-9.00968867902419,4.338837391175582
0.0,-9.269167573460216,3.7526700487937448
0.0,-9.490557470106689,3.151082180236209
0.0,-9.672948630390293,2.536545839095078
0.0,-9.815591569910652,1.9115862870137252
0.0,-9.91790013823246,1.278771616845065
0.0,-9.979453927503364,0.6407021998071323
0.0,-10.0,1.2246467991473533e-15
2.631578947368421,10.0,0.0
2.631578947368421,9.979453927503364,0.6407021998071292
2.631578947368421,9.91790013823246,1.27877161684506
2.631578947368421,9.815591569910652,1.9115862870137228
2.631578947368421,9.672948630390296,2.5365458390950737
2.631578947368421,9.490557470106689,3.1510821802362066
2.631578947368421,9.269167573460216,3.7526700487937408
2.631578947368421,9.009688679024192,4.3388373911755815
2.631578947368421,8.713187041233894,4.907175520039378
2.631578947368421,8.380881048918408,5.455349012105486
2.631578947368421,8.014136218679567,5.981105304912159
2.631578947368421,7.614459583691344,6.482283953077884
2.631578947368421,7.183493500977276,6.956825506034864
2.631578947368421,6.723008902613169,7.402779970753155
2.631578947368421,6.234898018587336,7.818314824680298
2.631578947368421,5.721166601221697,8.20172254596956
2.631578947368421,5.183925683105252,8.55142763005346
2.631578947368421,4.625382902408354,8.86599306373
2.631578947368421,4.04783343122394,9.144126230158124
2.631578947368421,3.4536505442130783,9.384684220497604
2.631578947368421,2.8452758663103266,9.586678530366603
2.631578947368421,2.2252093395631443,9.749279121818237
2.631578947368421,1.5959989503337932,9.8718178341445
2.631578947368421,0.9602302590768188,9.953791129491982
2.631578947368421,0.3205157757165533,9.994862162006878
2.631578947368421,-0.3205157757165499,9.994862162006878
2.631578947368421,-0.9602302590768154,9.953791129491982
2.631578947368421,-1.5959989503337897,9.8718178341445
2.631578947368421,-2.225209339563144,9.749279121818237
2.631578947368421,-2.8452758663103235,9.586678530366608
2.631578947368421,-3.453650544213075,9.384684220497604
2.631578947368421,-4.047833431223936,9.144126230158124
2.631578947368421,-4.625382902408351,8.86599306373
2.631578947368421,-5.183925683105251,8.551427630053462
2.631578947368421,-5.721166601221695,8.201722545969561
2.631578947368421,-6.234898018587335,7.818314824680299
2.631578947368421,-6.723008902613166,7.402779970753157
2.631578947368421,-7.183493500977275,6.956825506034865
2.631578947368421,-7.6144595836913425,6.482283953077888
2.631578947368421,-8.014136218679566,5.981105304912161
2.631578947368421,-8.380881048918404,5.45534901210549
2.631578947368421,-8.713187041233892,4.907175520039381
2.631578947368421,-9.00968867902419,4.338837391175582
2.631578947368421,-9.269167573460216,3.7526700487937448
2.631578947368421,-9.490557470106689,3.151082180236209
2.631578947368421,-9.672948630390293,2.536545839095078
2.631578947368421,-9.815591569910652,1.9115862870137252
2.631578947368421,-9.91790013823246,1.278771616845065
2.631578947368421,-9.979453927503364,0.6407021998071323
2.631578947368421,-10.0,1.2246467991473533e-15
5.2631578947368425,10.0,0.0
5.2631578947368425,9.979453927503364,0.6407021998071292
5.2631578947368425,9.91790013823246,1.27877161684506
5.2631578947368425,9.815591569910652,1.9115862870137228
5.2631578947368425,9.672948630390296,2.5365458390950737
5.2631578947368425,9.490557470106689,3.1510821802362066
5.2631578947368425,9.269167573460216,3.7526700487937408
5.2631578947368425,9.009688679024192,4.3388373911755815
5.2631578947368425,8.713187041233894,4.907175520039378
5.2631578947368425,8.380881048918408,5.455349012105486
5.2631578947368425,8.014136218679567,5.981105304912159
5.2631578947368425,7.614459583691344,6.482283953077884
5.2631578947368425,7.183493500977276,6.956825506034864
5.2631578947368425,6.723008902613169,7.402779970753155
5.2631578947368425,6.234898018587336,7.818314824680298
